2024-04-04 22:16:13,761 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"personFirstName":"Vasja","personLastName":"Pupkin","agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personBirthDate":null,"medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:26:32,962 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_6","description":"Field personLastName is empty!"},{"errorCode":"ERROR_CODE_7","description":"Field selectedRisk is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:26:32,979 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"2024-05-25","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:26:32,988 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_10","description":"Field dateOfBirth from future!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:26:33,001 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":null,"personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:26:33,007 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_5","description":"Field personFirstName is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:26:33,029 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":null,"personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:26:33,038 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_6","description":"Field personLastName is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:26:33,057 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:26:33,074 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":null,"personFirstName":"Vasja","personLastName":"Pupkin","agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","agreementPremium":18.00,"country":"SPAIN","risks":[{"riskIc":"TRAVEL_CANCELLATION","premium":1.00},{"riskIc":"TRAVEL_LOSS_BAGGAGE","premium":6.00},{"riskIc":"TRAVEL_MEDICAL","premium":11.00}],"personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000"}
2024-04-04 22:26:33,092 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-20","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:26:33,098 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_1","description":"DateTo must be greater than DateFrom!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:26:33,122 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LIMIT_ERROR","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:26:33,130 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"NOT_EXISTING_RISK","description":"LIMIT_ERROR is not supported by system!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:45,880 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":null,"medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:45,923 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_9","description":"Field dateOfBirth is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:46,167 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:46,213 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_8","description":"Field country can't be empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:46,499 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":null,"agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:46,530 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_3","description":"Field agreementDateFrom is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:46,680 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":null,"country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:46,712 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_4","description":"Field agreementDateTo is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:46,746 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:46,778 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_5","description":"Field personFirstName is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:46,828 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:46,878 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_6","description":"Field personLastName is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:46,980 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":[]}
2024-04-04 22:32:46,980 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_6","description":"Field personLastName is empty!"},{"errorCode":"ERROR_CODE_7","description":"Field selectedRisk is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:47,013 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"2024-05-25","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:47,036 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_10","description":"Field dateOfBirth from future!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:47,061 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":null,"personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:47,079 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_5","description":"Field personFirstName is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:47,117 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":null,"personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:47,128 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_6","description":"Field personLastName is empty!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:47,182 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:47,346 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":null,"personFirstName":"Vasja","personLastName":"Pupkin","agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","agreementPremium":18.00,"country":"SPAIN","risks":[{"riskIc":"TRAVEL_CANCELLATION","premium":1.00},{"riskIc":"TRAVEL_LOSS_BAGGAGE","premium":6.00},{"riskIc":"TRAVEL_MEDICAL","premium":11.00}],"personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000"}
2024-04-04 22:32:47,461 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-20","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LEVEL_10000","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:47,479 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"ERROR_CODE_1","description":"DateTo must be greater than DateFrom!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
2024-04-04 22:32:47,516 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumRequestLogger - REQUEST: {"agreementDateFrom":"2024-05-25","agreementDateTo":"2024-05-29","country":"SPAIN","personFirstName":"Vasja","personLastName":"Pupkin","personBirthDate":"1999-05-29","medicalRiskLimitLevel":"LIMIT_ERROR","selected_risks":["TRAVEL_MEDICAL","TRAVEL_CANCELLATION","TRAVEL_LOSS_BAGGAGE"]}
2024-04-04 22:32:47,527 [Test worker] INFO  l.j.t.i.r.l.TravelCalculatePremiumResponseLogger - RESPONSE: {"errors":[{"errorCode":"NOT_EXISTING_RISK","description":"LIMIT_ERROR is not supported by system!"}],"personFirstName":null,"personLastName":null,"agreementDateFrom":null,"agreementDateTo":null,"agreementPremium":null,"country":null,"risks":null,"personBirthDate":null,"medicalRiskLimitLevel":null}
